age,workclass,educational-num,occupation,hours-per-week,capital-gain,capital-loss,income
32,Private,9,Machine-op-inspct,66,0,2002,<=50K
45,Private,13,Adm-clerical,45,0,0,<=50K
19,Private,10,Adm-clerical,20,0,0,<=50K
52,?,12,?,20,0,0,>50K
21,Private,9,Other-service,40,0,0,<=50K
46,Local-gov,10,Other-service,40,0,0,<=50K
27,Private,10,Adm-clerical,40,0,0,<=50K
51,Private,9,Craft-repair,60,0,0,<=50K
19,Private,9,Adm-clerical,20,0,0,<=50K
30,State-gov,11,Prof-specialty,40,0,0,<=50K
46,Private,9,Adm-clerical,12,0,0,>50K
68,Private,10,Craft-repair,48,0,1735,<=50K
36,Private,13,Prof-specialty,60,0,0,>50K
32,Private,10,Farming-fishing,40,0,0,<=50K
43,Private,9,Adm-clerical,40,0,0,<=50K
33,Private,9,Craft-repair,50,0,0,<=50K
24,Local-gov,10,Protective-serv,40,0,0,<=50K
38,Private,11,Other-service,36,0,0,<=50K
35,Self-emp-not-inc,9,Other-service,5,0,0,<=50K
23,Private,13,Sales,40,0,0,<=50K
46,Local-gov,10,Handlers-cleaners,40,0,0,<=50K
44,Self-emp-inc,10,Exec-managerial,50,0,0,>50K
30,Private,9,Other-service,40,0,0,<=50K
51,Private,9,Other-service,15,0,0,<=50K
18,Self-emp-not-inc,7,Farming-fishing,24,0,0,<=50K
23,Private,6,Craft-repair,18,0,0,<=50K
53,Federal-gov,14,Exec-managerial,40,0,0,>50K
25,Private,10,Adm-clerical,40,0,0,<=50K
44,Private,14,Exec-managerial,40,0,1902,>50K
49,Private,14,Sales,40,0,0,>50K
28,Private,9,Other-service,40,0,0,<=50K
58,Self-emp-not-inc,14,Sales,40,0,0,>50K
36,Private,9,Adm-clerical,35,0,0,<=50K
32,Private,9,Craft-repair,40,4787,0,>50K
26,Private,13,Prof-specialty,40,0,0,>50K
25,Private,9,Farming-fishing,50,0,0,<=50K
19,Private,6,Other-service,24,34095,0,<=50K
39,Private,9,Other-service,40,0,1902,>50K
44,Private,9,Adm-clerical,40,0,0,<=50K
32,Private,9,Machine-op-inspct,42,0,0,<=50K
57,Private,9,Sales,40,0,0,<=50K
64,Private,5,Other-service,40,0,0,<=50K
46,Local-gov,14,Prof-specialty,45,0,1564,>50K
37,Private,13,Adm-clerical,40,0,0,<=50K
22,Private,11,Sales,40,0,0,<=50K
30,Private,6,Craft-repair,40,0,0,<=50K
33,Local-gov,13,Prof-specialty,40,0,0,<=50K
32,Private,9,Sales,40,0,0,<=50K
23,Self-emp-not-inc,9,Handlers-cleaners,35,0,0,<=50K
40,Local-gov,9,Adm-clerical,40,0,0,<=50K
21,Private,9,Other-service,40,0,0,<=50K
48,Private,14,Machine-op-inspct,40,0,0,<=50K
41,Private,13,Machine-op-inspct,40,2354,0,<=50K
37,Private,6,Farming-fishing,40,0,0,<=50K
30,Local-gov,14,Prof-specialty,45,0,0,<=50K
49,Private,13,Prof-specialty,50,0,0,>50K
38,State-gov,10,Exec-managerial,40,0,0,<=50K
61,Private,13,Machine-op-inspct,40,0,0,<=50K
44,Private,3,Machine-op-inspct,32,0,0,<=50K
62,Self-emp-not-inc,13,Sales,40,0,0,>50K
47,Private,9,Machine-op-inspct,40,0,0,<=50K
35,Private,11,Craft-repair,50,0,0,<=50K
44,State-gov,13,Farming-fishing,40,0,0,<=50K
30,State-gov,13,Exec-managerial,40,0,0,<=50K
28,Self-emp-not-inc,9,Craft-repair,45,0,0,<=50K
57,Private,9,Other-service,50,0,0,<=50K
26,State-gov,13,Exec-managerial,40,0,0,<=50K
38,Private,11,Handlers-cleaners,48,0,0,>50K
44,Self-emp-not-inc,10,Machine-op-inspct,40,0,0,<=50K
35,Private,4,Sales,40,0,0,<=50K
40,State-gov,14,Prof-specialty,58,0,0,<=50K
50,Self-emp-not-inc,10,Prof-specialty,25,0,0,<=50K
37,Self-emp-inc,9,Craft-repair,60,0,0,>50K
26,Private,13,Tech-support,12,4508,0,<=50K
64,Private,10,Tech-support,40,0,0,>50K
30,Private,1,Handlers-cleaners,40,0,0,<=50K
29,Private,9,Craft-repair,40,0,0,<=50K
28,Private,9,Machine-op-inspct,50,0,0,>50K
28,Private,10,Prof-specialty,25,0,0,<=50K
33,State-gov,13,Exec-managerial,40,0,0,<=50K
24,Private,9,Handlers-cleaners,30,0,0,<=50K
26,State-gov,9,Transport-moving,40,0,0,<=50K
25,Federal-gov,10,Exec-managerial,9,0,0,<=50K
53,Private,8,Handlers-cleaners,40,0,0,<=50K
38,Private,7,Adm-clerical,44,0,0,<=50K
30,Private,14,Prof-specialty,47,0,0,>50K
39,Self-emp-not-inc,9,Craft-repair,40,0,0,<=50K
51,Self-emp-not-inc,16,Sales,50,0,0,>50K
25,?,13,?,15,0,0,<=50K
49,Self-emp-inc,13,Sales,85,0,0,>50K
51,Private,10,Prof-specialty,40,0,0,<=50K
47,Self-emp-not-inc,9,Other-service,48,0,1876,<=50K
36,Private,5,Farming-fishing,40,0,0,<=50K
62,Private,2,Priv-house-serv,30,0,0,<=50K
40,Self-emp-not-inc,14,Prof-specialty,45,0,2205,<=50K
30,Federal-gov,10,Adm-clerical,40,0,0,<=50K
39,Private,13,Exec-managerial,40,0,0,<=50K
47,Local-gov,14,Prof-specialty,50,0,0,<=50K
28,Local-gov,9,Protective-serv,40,0,0,<=50K
23,Private,13,Sales,40,0,0,<=50K
57,Private,13,Exec-managerial,40,0,0,<=50K
33,Private,3,Machine-op-inspct,40,0,0,<=50K
58,Private,9,Transport-moving,24,0,0,<=50K
46,Self-emp-not-inc,10,Craft-repair,55,0,0,<=50K
23,Private,9,Exec-managerial,55,0,0,<=50K
32,Private,13,Sales,32,0,0,<=50K
43,Private,13,Machine-op-inspct,40,0,0,<=50K
34,Private,6,Exec-managerial,45,0,0,<=50K
23,Private,10,Sales,40,0,0,<=50K
38,Private,13,Exec-managerial,40,0,0,>50K
59,Private,9,Machine-op-inspct,40,0,0,>50K
22,Private,7,Craft-repair,40,0,0,<=50K
50,State-gov,14,Prof-specialty,46,0,0,>50K
44,Private,13,Adm-clerical,40,0,0,>50K
60,?,4,?,40,0,0,<=50K
56,State-gov,10,Adm-clerical,40,0,2339,<=50K
36,Private,9,Machine-op-inspct,40,2202,0,<=50K
20,Private,9,Handlers-cleaners,40,0,0,<=50K
38,Self-emp-not-inc,9,Sales,55,4508,0,<=50K
29,Private,9,Sales,50,0,0,<=50K
32,State-gov,12,Prof-specialty,20,0,0,<=50K
36,Private,10,Exec-managerial,35,0,0,<=50K
19,State-gov,12,Adm-clerical,18,0,0,<=50K
37,State-gov,9,Other-service,40,0,0,<=50K
22,Private,13,Exec-managerial,15,0,0,<=50K
42,Private,13,Sales,45,0,0,>50K
22,Private,10,Adm-clerical,20,0,0,<=50K
35,Self-emp-inc,13,Prof-specialty,45,7298,0,>50K
21,Private,10,Other-service,25,0,0,<=50K
43,Self-emp-not-inc,16,Prof-specialty,42,0,0,>50K
22,?,9,?,40,0,0,<=50K
18,Private,7,Other-service,24,0,0,<=50K
28,Private,7,Other-service,40,0,0,<=50K
20,?,10,?,24,0,0,<=50K
32,Private,16,Prof-specialty,45,3325,0,<=50K
49,Local-gov,7,Other-service,60,0,0,<=50K
38,Local-gov,10,Adm-clerical,40,0,0,<=50K
21,Private,9,Machine-op-inspct,40,0,0,<=50K
22,Private,6,Sales,15,0,0,<=50K
34,Local-gov,14,Prof-specialty,35,7688,0,>50K
32,Private,10,Prof-specialty,45,0,0,<=50K
33,Private,10,Tech-support,20,0,0,<=50K
41,Private,10,Sales,52,0,0,<=50K
38,Private,9,Machine-op-inspct,40,0,0,<=50K
58,State-gov,13,Tech-support,40,0,0,>50K
44,Private,10,Machine-op-inspct,35,0,0,<=50K
61,Private,13,Machine-op-inspct,40,0,0,>50K
35,Private,10,Tech-support,40,0,0,<=50K
36,Private,9,Sales,50,0,0,<=50K
44,Private,10,Adm-clerical,40,0,0,<=50K
35,Private,9,Craft-repair,40,0,0,<=50K
43,Private,13,Prof-specialty,38,0,0,<=50K
51,Self-emp-inc,9,Exec-managerial,50,7688,0,>50K
23,Private,9,Farming-fishing,53,0,0,<=50K
59,Private,9,Other-service,40,0,0,<=50K
18,Private,9,Other-service,12,0,0,<=50K
23,Private,10,Machine-op-inspct,15,0,0,<=50K
24,Private,9,Tech-support,40,1831,0,<=50K
57,Private,6,Craft-repair,40,0,0,<=50K
28,Private,10,Exec-managerial,35,0,0,<=50K
59,Private,13,Exec-managerial,50,0,0,>50K
39,Private,9,Adm-clerical,48,0,0,<=50K
26,Private,9,Machine-op-inspct,50,0,0,<=50K
45,Self-emp-not-inc,15,Prof-specialty,40,0,0,>50K
64,Local-gov,9,Prof-specialty,20,0,0,<=50K
55,Private,14,Prof-specialty,40,0,0,<=50K
47,Private,9,Craft-repair,16,0,0,<=50K
43,Private,10,Handlers-cleaners,40,0,0,<=50K
46,Self-emp-not-inc,9,Other-service,40,0,0,<=50K
54,Private,9,Exec-managerial,40,0,0,>50K
26,Private,13,Prof-specialty,40,4650,0,<=50K
28,State-gov,13,Prof-specialty,40,0,1669,<=50K
57,Private,11,Adm-clerical,40,0,0,<=50K
35,Private,9,Machine-op-inspct,40,0,0,<=50K
61,Self-emp-not-inc,9,Craft-repair,40,0,0,<=50K
48,Private,10,Exec-managerial,65,0,0,<=50K
30,Self-emp-not-inc,13,Sales,55,0,2444,>50K
70,Self-emp-not-inc,11,Farming-fishing,40,0,0,<=50K
30,Local-gov,5,Farming-fishing,40,0,0,<=50K
34,Private,9,Exec-managerial,40,0,0,<=50K
26,Private,13,Exec-managerial,40,0,0,<=50K
41,Self-emp-not-inc,8,Craft-repair,40,0,0,<=50K
19,Private,10,Handlers-cleaners,30,0,0,<=50K
59,Private,9,Machine-op-inspct,40,0,0,<=50K
48,Private,13,Other-service,40,0,1902,>50K
30,Local-gov,9,Craft-repair,70,4386,0,>50K
52,Private,9,Craft-repair,32,0,0,<=50K
43,Private,13,Sales,50,0,0,<=50K
51,State-gov,13,Prof-specialty,40,0,0,>50K
25,Private,10,Adm-clerical,40,0,0,<=50K
31,Private,10,Farming-fishing,40,0,0,<=50K
19,Private,9,Craft-repair,40,0,0,<=50K
29,Private,11,Adm-clerical,70,0,0,<=50K
40,Private,9,Craft-repair,45,0,0,<=50K
40,Private,11,Adm-clerical,40,0,0,<=50K
45,Private,7,Craft-repair,40,0,0,<=50K
58,State-gov,9,Adm-clerical,40,0,1741,<=50K
28,Local-gov,14,Prof-specialty,50,0,0,<=50K
43,Local-gov,13,Prof-specialty,40,0,0,>50K
40,State-gov,13,Exec-managerial,40,0,0,<=50K
55,Private,10,Tech-support,56,0,0,<=50K
18,Private,9,Sales,24,0,0,<=50K
36,Private,9,Craft-repair,40,0,0,>50K
21,Private,9,Sales,30,0,0,<=50K
45,Private,14,Exec-managerial,40,0,0,>50K
53,Private,13,Farming-fishing,60,0,0,<=50K
33,Private,9,Adm-clerical,40,0,0,<=50K
35,Self-emp-not-inc,10,Other-service,20,0,0,<=50K
35,Private,9,Sales,29,0,0,<=50K
41,Private,9,Adm-clerical,40,0,0,<=50K
44,Self-emp-not-inc,13,Sales,45,0,0,>50K
61,Private,9,Sales,40,0,0,<=50K
18,Private,10,Other-service,12,0,0,<=50K
42,State-gov,13,Exec-managerial,38,0,0,<=50K
28,Private,9,Exec-managerial,40,0,0,<=50K
53,Private,9,Handlers-cleaners,40,0,0,>50K
51,Private,9,Adm-clerical,40,0,2339,<=50K
32,Private,13,Prof-specialty,40,0,0,<=50K
35,Private,9,Handlers-cleaners,40,0,0,<=50K
44,Private,13,Machine-op-inspct,56,0,0,<=50K
25,?,12,?,20,0,0,<=50K
38,State-gov,13,Prof-specialty,40,0,0,<=50K
28,State-gov,13,Protective-serv,50,0,0,>50K
36,Private,9,Machine-op-inspct,40,0,0,<=50K
40,State-gov,13,Adm-clerical,32,0,0,<=50K
37,Private,11,Sales,40,0,0,<=50K
18,Private,7,Other-service,20,0,0,<=50K
51,Private,10,Sales,50,0,0,<=50K
42,Private,10,Sales,80,0,0,>50K
41,Private,11,Adm-clerical,40,0,0,<=50K
45,?,9,?,25,0,0,<=50K
32,State-gov,13,Adm-clerical,38,0,0,>50K
24,Private,10,Machine-op-inspct,40,0,0,<=50K
63,Private,6,Machine-op-inspct,20,0,0,<=50K
67,Self-emp-inc,10,Sales,40,20051,0,>50K
36,Private,9,Prof-specialty,50,0,0,<=50K
52,Private,8,Exec-managerial,60,0,0,>50K
32,Private,9,Machine-op-inspct,40,0,0,>50K
38,Private,10,Adm-clerical,45,0,0,<=50K
33,Private,13,Prof-specialty,10,0,0,<=50K
50,Private,9,Sales,40,0,0,<=50K
55,Private,9,Adm-clerical,40,0,0,<=50K
47,?,10,?,42,0,0,<=50K
30,Private,9,Craft-repair,40,0,0,<=50K
40,Self-emp-not-inc,3,Craft-repair,8,0,0,<=50K
36,Private,9,Machine-op-inspct,40,0,1887,>50K
50,Private,2,Other-service,40,0,0,<=50K
45,Private,13,Craft-repair,40,7688,0,>50K
22,Private,9,Priv-house-serv,40,0,0,<=50K
34,Private,9,Sales,50,0,0,>50K
37,Private,10,Exec-managerial,60,0,0,<=50K
57,Private,4,Other-service,29,0,0,<=50K
29,Private,10,Craft-repair,40,0,0,<=50K
31,Private,9,Transport-moving,40,0,0,<=50K
32,Private,10,Other-service,40,0,0,<=50K
45,?,13,?,45,0,0,>50K
31,Private,9,Craft-repair,40,0,0,<=50K
29,Private,9,Transport-moving,30,0,0,<=50K
30,State-gov,13,Prof-specialty,40,0,0,<=50K
43,Self-emp-not-inc,9,Exec-managerial,50,0,0,<=50K
50,Private,16,Prof-specialty,50,99999,0,>50K
37,Local-gov,13,Prof-specialty,60,0,0,<=50K
59,Local-gov,14,Prof-specialty,35,0,0,<=50K
18,Local-gov,9,Adm-clerical,40,0,0,<=50K
25,Private,13,Other-service,43,0,0,<=50K
36,Private,10,Craft-repair,52,0,0,<=50K
55,Local-gov,9,Craft-repair,40,4386,0,>50K
47,Local-gov,9,Other-service,40,3908,0,<=50K
18,Private,10,Other-service,30,0,0,<=50K
46,Federal-gov,10,Adm-clerical,80,0,0,>50K
31,Private,9,Craft-repair,40,0,0,<=50K
61,Private,9,Machine-op-inspct,40,0,0,<=50K
28,Private,1,Farming-fishing,38,0,0,<=50K
43,Federal-gov,13,Prof-specialty,40,0,0,>50K
26,Private,13,Exec-managerial,50,0,0,<=50K
32,Private,9,Transport-moving,40,0,0,<=50K
52,Federal-gov,9,Protective-serv,40,0,0,<=50K
55,Private,14,Prof-specialty,40,0,0,<=50K
67,Private,9,Adm-clerical,40,6723,0,<=50K
25,Private,10,Other-service,48,0,0,<=50K
33,Private,13,Prof-specialty,50,15024,0,>50K
29,Private,12,Exec-managerial,38,0,0,<=50K
20,Private,10,Priv-house-serv,40,0,0,<=50K
58,?,10,?,40,0,0,<=50K
56,?,13,?,20,0,0,<=50K
37,Private,10,Transport-moving,45,0,0,>50K
36,Private,4,Sales,35,0,0,<=50K
21,Self-emp-inc,10,Farming-fishing,60,0,0,<=50K
26,Private,9,Other-service,16,0,0,<=50K
52,Private,12,Machine-op-inspct,40,0,0,<=50K
48,Private,9,Prof-specialty,40,7688,0,>50K
34,Private,13,Sales,50,0,0,>50K
47,Private,3,Machine-op-inspct,40,0,0,<=50K
37,Private,11,Prof-specialty,48,0,0,>50K
37,Local-gov,13,Prof-specialty,45,0,0,<=50K
42,Private,9,Tech-support,40,8614,0,>50K
23,Private,10,Handlers-cleaners,25,0,0,<=50K
37,Private,9,Transport-moving,50,0,0,<=50K
45,Private,16,Prof-specialty,40,0,0,>50K
28,Federal-gov,10,Tech-support,40,0,0,<=50K
54,Local-gov,14,Prof-specialty,37,0,0,>50K
23,Private,10,Adm-clerical,24,0,0,<=50K
20,?,3,?,25,0,0,<=50K
50,?,9,?,40,0,0,<=50K
35,Private,9,Machine-op-inspct,40,0,0,<=50K
37,Private,9,Handlers-cleaners,40,0,0,<=50K
31,Federal-gov,9,Adm-clerical,40,0,0,<=50K
24,Private,13,Tech-support,42,0,0,<=50K
52,Private,10,Machine-op-inspct,40,0,0,<=50K
18,?,9,?,30,0,0,<=50K
35,Private,9,Sales,40,0,0,<=50K
51,Private,14,Exec-managerial,40,0,2415,>50K
41,Private,9,Exec-managerial,65,15024,0,>50K
57,State-gov,10,Adm-clerical,40,0,0,>50K
22,Private,9,Sales,40,0,0,<=50K
37,Private,13,Farming-fishing,45,0,0,<=50K
56,Private,9,Sales,40,0,0,<=50K
33,Private,9,Exec-managerial,48,0,0,<=50K
31,Local-gov,10,Protective-serv,30,0,0,<=50K
41,Local-gov,13,Prof-specialty,35,0,0,>50K
26,Private,13,Adm-clerical,40,0,0,<=50K
59,Local-gov,6,Other-service,25,0,0,<=50K
23,Private,9,Sales,60,0,0,<=50K
35,Private,9,Transport-moving,40,0,0,<=50K
50,State-gov,11,Adm-clerical,40,0,0,<=50K
52,Self-emp-not-inc,10,Prof-specialty,32,0,0,<=50K
31,Private,10,Exec-managerial,40,0,0,<=50K
37,Private,9,Other-service,35,0,0,<=50K
48,Private,10,Craft-repair,40,0,0,<=50K
50,Local-gov,10,Protective-serv,40,0,0,<=50K
30,Private,9,Handlers-cleaners,40,0,0,<=50K
24,Private,9,Other-service,40,0,0,<=50K
57,Self-emp-not-inc,9,Craft-repair,60,0,0,<=50K
49,Self-emp-not-inc,11,Transport-moving,48,0,0,<=50K
23,Private,13,Exec-managerial,40,0,0,<=50K
20,Private,10,Sales,36,0,0,<=50K
52,Local-gov,9,Other-service,40,0,0,>50K
56,Private,13,Exec-managerial,50,7688,0,>50K
57,Federal-gov,14,Exec-managerial,60,0,0,>50K
20,Private,10,Protective-serv,40,0,0,<=50K
43,Private,9,Craft-repair,35,0,0,<=50K
41,Self-emp-inc,15,Prof-specialty,50,99999,0,>50K
45,Private,10,Sales,40,0,0,<=50K
36,Private,9,Machine-op-inspct,45,0,0,<=50K
62,Federal-gov,5,Other-service,40,0,0,<=50K
19,Self-emp-inc,9,Other-service,6,0,0,<=50K
24,Private,10,Exec-managerial,50,0,0,<=50K
19,Self-emp-not-inc,9,Tech-support,20,0,0,<=50K
20,?,9,?,40,0,0,<=50K
32,Private,13,Sales,40,0,0,<=50K
44,Self-emp-not-inc,10,Adm-clerical,45,0,0,<=50K
53,Local-gov,4,Transport-moving,40,0,0,<=50K
45,Private,4,Other-service,36,0,0,<=50K
39,Private,14,Exec-managerial,50,0,0,>50K
55,Private,14,Prof-specialty,25,0,0,>50K
30,Private,13,Sales,55,0,0,<=50K
39,Federal-gov,10,Exec-managerial,40,0,0,>50K
23,Local-gov,9,Protective-serv,45,0,0,<=50K
28,Self-emp-not-inc,13,Sales,48,0,0,<=50K
42,Private,11,Craft-repair,40,0,0,>50K
35,Private,9,Machine-op-inspct,40,0,0,<=50K
39,Private,9,Other-service,25,0,0,<=50K
29,Private,13,Tech-support,20,0,0,<=50K
21,Self-emp-not-inc,9,Farming-fishing,35,0,0,<=50K
35,Private,14,Adm-clerical,38,0,0,<=50K
42,Private,10,Exec-managerial,40,0,0,<=50K
28,Private,5,Machine-op-inspct,30,0,0,<=50K
57,Private,4,Prof-specialty,20,0,0,<=50K
59,?,9,?,45,0,0,<=50K
50,Private,1,Farming-fishing,40,0,0,<=50K
37,Self-emp-not-inc,15,Prof-specialty,50,7688,0,>50K
20,Private,9,Machine-op-inspct,40,0,0,<=50K
46,Self-emp-not-inc,10,Exec-managerial,50,0,0,<=50K
28,Private,10,Tech-support,40,0,0,<=50K
32,Private,10,Other-service,38,0,0,<=50K
20,Private,5,Transport-moving,35,0,0,<=50K
38,Local-gov,13,Protective-serv,40,0,0,<=50K
36,Private,13,Prof-specialty,45,0,0,<=50K
30,Private,14,Prof-specialty,16,0,0,<=50K
35,Private,14,Exec-managerial,45,0,0,>50K
30,State-gov,14,Prof-specialty,50,0,0,<=50K
56,Private,5,Protective-serv,40,0,0,<=50K
30,Private,5,Farming-fishing,40,0,0,<=50K
64,Private,2,Machine-op-inspct,40,0,0,<=50K
21,?,10,?,20,0,0,<=50K
49,Private,9,Craft-repair,40,0,0,<=50K
37,Private,13,Prof-specialty,40,0,0,>50K
52,?,13,?,8,0,0,<=50K
55,Private,9,Other-service,33,0,0,<=50K
24,Private,7,Sales,20,0,0,<=50K
23,Private,9,Sales,30,0,0,<=50K
31,Private,10,Adm-clerical,39,0,0,<=50K
50,Private,9,Handlers-cleaners,38,0,1980,<=50K
33,Private,9,Sales,55,0,0,<=50K
24,Private,13,Sales,40,0,0,<=50K
37,Private,8,Other-service,45,0,0,<=50K
31,Self-emp-not-inc,6,Transport-moving,60,0,2205,<=50K
21,Private,13,Adm-clerical,38,0,0,<=50K
18,Private,10,Sales,10,0,0,<=50K
25,Private,9,Craft-repair,40,0,0,<=50K
57,Private,11,Craft-repair,40,0,0,<=50K
25,Private,10,Prof-specialty,60,0,0,<=50K
62,Self-emp-not-inc,10,Exec-managerial,20,0,0,<=50K
35,Private,11,Tech-support,48,7298,0,>50K
26,Private,10,Prof-specialty,40,5060,0,<=50K
47,Private,9,Other-service,40,0,0,<=50K
25,Private,12,Exec-managerial,40,0,0,<=50K
33,Private,11,Prof-specialty,40,0,0,<=50K
28,Private,13,Handlers-cleaners,40,0,0,<=50K
42,Self-emp-not-inc,15,Prof-specialty,40,0,0,>50K
50,Private,14,Exec-managerial,40,0,0,>50K
61,Private,2,Handlers-cleaners,40,0,0,<=50K
50,Private,9,Machine-op-inspct,40,0,0,<=50K
23,?,9,?,40,0,0,<=50K
27,?,10,?,25,0,0,<=50K
51,Private,9,Sales,50,0,1977,>50K
37,Private,10,Tech-support,39,0,0,<=50K
25,Private,13,Adm-clerical,35,0,0,<=50K
38,Private,13,Adm-clerical,42,0,0,>50K
60,Federal-gov,15,Prof-specialty,60,99999,0,>50K
66,?,9,?,50,0,0,<=50K
37,Private,14,Prof-specialty,70,0,0,<=50K
26,Private,13,Exec-managerial,40,0,0,<=50K
39,Private,10,Exec-managerial,40,0,0,>50K
19,?,9,?,8,0,0,<=50K
35,Private,6,Adm-clerical,36,0,0,<=50K
43,Local-gov,14,Prof-specialty,40,0,0,<=50K
31,Self-emp-inc,9,Sales,50,0,0,>50K
35,Self-emp-inc,10,Exec-managerial,50,0,0,<=50K
30,Private,10,Sales,65,0,0,<=50K
22,Private,9,Other-service,20,0,0,<=50K
36,Private,4,Machine-op-inspct,40,0,0,<=50K
19,Private,10,Sales,34,0,0,<=50K
36,Private,9,Craft-repair,75,0,0,<=50K
29,State-gov,13,Protective-serv,40,0,0,<=50K
30,Local-gov,10,Protective-serv,40,3325,0,<=50K
31,Private,9,Adm-clerical,40,0,0,<=50K
27,Private,9,Sales,40,0,0,<=50K
44,?,11,?,40,0,2129,<=50K
36,Private,9,Craft-repair,40,0,0,>50K
43,Private,13,Adm-clerical,40,0,0,>50K
46,Self-emp-not-inc,5,Sales,40,0,0,<=50K
24,Private,9,Adm-clerical,20,0,0,<=50K
42,Private,10,Transport-moving,40,0,0,<=50K
55,State-gov,10,Craft-repair,43,0,0,>50K
61,Self-emp-not-inc,11,Craft-repair,40,0,0,<=50K
20,Private,9,Sales,10,0,0,<=50K
60,Private,10,Sales,40,0,0,<=50K
24,Private,11,Adm-clerical,40,0,0,<=50K
33,Private,13,Prof-specialty,51,0,0,<=50K
67,Self-emp-not-inc,10,Prof-specialty,50,0,0,>50K
34,Private,9,Exec-managerial,50,0,0,<=50K
34,Private,10,Other-service,30,0,0,<=50K
38,Private,10,Prof-specialty,40,0,0,<=50K
50,Private,13,Exec-managerial,40,0,0,<=50K
45,Private,10,Craft-repair,46,0,0,<=50K
55,?,9,?,35,0,0,<=50K
18,Private,9,Sales,35,0,0,<=50K
26,?,6,?,40,0,0,<=50K
40,Private,11,Adm-clerical,30,0,0,<=50K
37,Self-emp-inc,10,Craft-repair,40,0,0,<=50K
35,Private,6,Machine-op-inspct,45,0,0,<=50K
22,Private,10,Prof-specialty,25,2176,0,<=50K
33,Private,9,Craft-repair,40,0,0,<=50K
42,Local-gov,10,Adm-clerical,40,0,0,>50K
36,Private,10,Machine-op-inspct,40,0,0,<=50K
41,Private,10,Exec-managerial,60,0,0,<=50K
39,Private,9,Adm-clerical,40,0,0,<=50K
63,Private,10,Handlers-cleaners,40,0,0,>50K
52,Private,10,Sales,60,0,0,>50K
36,Private,6,Other-service,35,0,0,<=50K
27,Private,14,Sales,42,0,0,<=50K
19,Private,7,Other-service,15,0,0,<=50K
66,Private,10,Prof-specialty,40,0,0,>50K
37,Private,11,Craft-repair,45,0,0,<=50K
52,Self-emp-not-inc,9,Craft-repair,50,0,0,>50K
21,?,10,?,40,0,0,<=50K
44,Private,14,Exec-managerial,40,0,2559,>50K
24,Private,13,Sales,65,0,1876,<=50K
19,?,10,?,18,0,0,<=50K
31,Private,11,Adm-clerical,45,0,0,<=50K
42,Self-emp-inc,10,Exec-managerial,40,0,0,>50K
35,Private,13,Prof-specialty,15,0,0,>50K
35,Self-emp-inc,11,Craft-repair,55,0,0,<=50K
26,State-gov,15,Prof-specialty,80,0,0,<=50K
39,Self-emp-not-inc,10,Machine-op-inspct,40,0,0,<=50K
38,Private,13,Adm-clerical,50,0,0,<=50K
39,Local-gov,13,Exec-managerial,40,0,0,>50K
35,Private,13,Tech-support,40,0,1887,>50K
40,Private,9,Craft-repair,45,0,0,<=50K
64,Private,15,Prof-specialty,40,0,2444,>50K
22,?,10,?,40,0,0,<=50K
49,Private,13,Prof-specialty,45,0,1672,<=50K
26,Private,6,Handlers-cleaners,38,0,0,<=50K
38,?,10,?,25,0,0,<=50K
44,Private,3,Craft-repair,45,0,0,<=50K
34,Self-emp-inc,13,Exec-managerial,50,15020,0,>50K
54,Private,10,Tech-support,40,0,0,<=50K
22,Private,10,Other-service,10,0,0,<=50K
64,Private,12,Craft-repair,40,0,0,>50K
22,Private,9,Sales,20,0,0,<=50K
40,Self-emp-inc,13,Exec-managerial,55,0,0,>50K
36,Private,9,Machine-op-inspct,40,5178,0,>50K
20,?,9,?,40,0,0,<=50K
49,Private,10,Adm-clerical,40,0,0,<=50K
42,Private,9,Craft-repair,40,0,0,>50K
48,Private,13,Exec-managerial,50,0,0,>50K
27,Private,8,Craft-repair,40,0,0,<=50K
30,Private,7,Exec-managerial,40,0,0,<=50K
22,Private,9,Sales,28,0,0,<=50K
36,Private,9,Craft-repair,45,0,0,<=50K
53,Private,10,Adm-clerical,40,0,0,<=50K
32,Private,9,Craft-repair,40,0,0,<=50K
48,Private,10,Exec-managerial,50,0,0,<=50K
40,Private,12,Sales,40,0,0,>50K
24,Private,13,Prof-specialty,40,0,0,<=50K
35,Self-emp-not-inc,15,Prof-specialty,40,0,0,>50K
35,Self-emp-not-inc,10,Craft-repair,40,0,0,>50K
28,Private,13,Adm-clerical,40,0,0,<=50K
30,Private,9,Transport-moving,80,1506,0,<=50K
37,Private,13,Exec-managerial,50,2174,0,<=50K
23,Private,9,Sales,40,0,0,<=50K
47,Private,9,Exec-managerial,55,0,0,>50K
43,Private,10,Prof-specialty,40,0,0,>50K
39,Local-gov,10,Exec-managerial,40,0,1485,>50K
37,Private,9,Adm-clerical,40,0,0,<=50K
23,Private,9,Sales,35,0,0,<=50K
41,Private,9,Sales,40,0,0,<=50K
22,Private,9,Other-service,35,0,0,<=50K
30,?,13,?,35,0,0,<=50K
39,Private,16,Exec-managerial,60,0,2559,>50K
65,Private,9,Craft-repair,50,0,0,>50K
61,Local-gov,13,Prof-specialty,63,0,0,>50K
20,Private,8,Other-service,30,0,0,<=50K
37,Local-gov,9,Other-service,55,2977,0,<=50K
39,Private,13,Sales,60,0,0,<=50K
27,Private,9,Other-service,40,0,0,<=50K
